timeStep;prevStat;prevAct;prevArg;obtRewd;oldQVal;newQVal;randAct
957;MocafeStateMocafeState<-150594, 75305.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-11325421770.0;0.0;-2265084354.0;false
958;MocafeStateMocafeState<-150394, 75205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11325420170.0;0.0;-2265084034.0;true
959;MocafeStateMocafeState<-150594, 75305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11355540570.0;0.0;-2271108114.0;true
960;MocafeStateMocafeState<-150794, 75405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11385700970.0;0.0;-2277140194.0;true
961;MocafeStateMocafeState<-150994, 75505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11415901370.0;0.0;-2283180274.0;true
962;MocafeStateMocafeState<-151194, 75605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11446141770.0;0.0;-2289228354.0;true
963;MocafeStateMocafeState<-151394, 75705.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-11446143370.0;0.0;-2289228674.0;false
964;MocafeStateMocafeState<-151194, 75605.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-11431022370.0;0.0;-2286204474.0;false
965;MocafeStateMocafeState<-151194, 75605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11446141770.0;0.0;-2289228354.0;true
966;MocafeStateMocafeState<-151394, 75705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11476422170.0;0.0;-2295284434.0;true
967;MocafeStateMocafeState<-151594, 75805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11506742570.0;0.0;-2301348514.0;true
968;MocafeStateMocafeState<-151794, 75905.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-11506744170.0;0.0;-2301348834.0;false
969;MocafeStateMocafeState<-151594, 75805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11506742570.0;0.0;-2301348514.0;true
970;MocafeStateMocafeState<-151794, 75905.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-11521923570.0;0.0;-2304384714.0;false
971;MocafeStateMocafeState<-151794, 75905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11537102970.0;0.0;-2307420594.0;true
972;MocafeStateMocafeState<-151994, 76005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11567503370.0;0.0;-2313500674.0;true
973;MocafeStateMocafeState<-152194, 76105.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-11582724370.0;0.0;-2316544874.0;false
974;MocafeStateMocafeState<-152194, 76105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11597943770.0;0.0;-2319588754.0;true
975;MocafeStateMocafeState<-152394, 76205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11628424170.0;0.0;-2325684834.0;true
976;MocafeStateMocafeState<-152594, 76305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11658944570.0;0.0;-2331788914.0;true
977;MocafeStateMocafeState<-152794, 76405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11689504970.0;0.0;-2337900994.0;true
978;MocafeStateMocafeState<-152994, 76505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11720105370.0;0.0;-2344021074.0;true
979;MocafeStateMocafeState<-153194, 76605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11750745770.0;0.0;-2350149154.0;true
980;MocafeStateMocafeState<-153394, 76705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11781426170.0;0.0;-2356285234.0;true
981;MocafeStateMocafeState<-153594, 76805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11812146570.0;0.0;-2362429314.0;true
982;MocafeStateMocafeState<-153794, 76905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11842906970.0;0.0;-2368581394.0;true
983;MocafeStateMocafeState<-153994, 77005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11873707370.0;0.0;-2374741474.0;true
984;MocafeStateMocafeState<-154194, 77105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11904547770.0;0.0;-2380909554.0;true
985;MocafeStateMocafeState<-154394, 77205.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-11919988770.0;0.0;-2383997754.0;false
986;MocafeStateMocafeState<-154394, 77205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11935428170.0;0.0;-2387085634.0;true
987;MocafeStateMocafeState<-154594, 77305.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-11935429770.0;0.0;-2387085954.0;false
988;MocafeStateMocafeState<-154394, 77205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11935428170.0;0.0;-2387085634.0;true
989;MocafeStateMocafeState<-154594, 77305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11966348570.0;0.0;-2393269714.0;true
990;MocafeStateMocafeState<-154794, 77405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-11997308970.0;0.0;-2399461794.0;true
991;MocafeStateMocafeState<-154994, 77505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12028309370.0;0.0;-2405661874.0;true
992;MocafeStateMocafeState<-155194, 77605.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-12043830370.0;0.0;-2408766074.0;false
993;MocafeStateMocafeState<-155194, 77605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12059349770.0;0.0;-2411869954.0;true
994;MocafeStateMocafeState<-155394, 77705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12090430170.0;0.0;-2418086034.0;true
995;MocafeStateMocafeState<-155594, 77805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12121550570.0;0.0;-2424310114.0;true
996;MocafeStateMocafeState<-155794, 77905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12152710970.0;0.0;-2430542194.0;true
997;MocafeStateMocafeState<-155994, 78005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12183911370.0;0.0;-2436782274.0;true
998;MocafeStateMocafeState<-156194, 78105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12215151770.0;0.0;-2443030354.0;true
999;MocafeStateMocafeState<-156394, 78205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12246432170.0;0.0;-2449286434.0;true
1000;MocafeStateMocafeState<-156594, 78305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12277752570.0;0.0;-2455550514.0;true
1001;MocafeStateMocafeState<-156794, 78405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12309112970.0;0.0;-2461822594.0;true
1002;MocafeStateMocafeState<-156994, 78505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12340513370.0;0.0;-2468102674.0;true
1003;MocafeStateMocafeState<-157194, 78605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12371953770.0;0.0;-2474390754.0;true
1004;MocafeStateMocafeState<-157394, 78705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12403434170.0;0.0;-2480686834.0;true
1005;MocafeStateMocafeState<-157594, 78805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12434954570.0;0.0;-2486990914.0;true
1006;MocafeStateMocafeState<-157794, 78905.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-12450735570.0;0.0;-2490147114.0;false
1007;MocafeStateMocafeState<-157794, 78905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12466514970.0;0.0;-2493302994.0;true
1008;MocafeStateMocafeState<-157994, 79005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12498115370.0;0.0;-2499623074.0;true
1009;MocafeStateMocafeState<-158194, 79105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12529755770.0;0.0;-2505951154.0;true
1010;MocafeStateMocafeState<-158394, 79205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12561436170.0;0.0;-2512287234.0;true
1011;MocafeStateMocafeState<-158594, 79305.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-12561437770.0;0.0;-2512287554.0;false
1012;MocafeStateMocafeState<-158394, 79205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12561436170.0;0.0;-2512287234.0;true
1013;MocafeStateMocafeState<-158594, 79305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12593156570.0;0.0;-2518631314.0;true
1014;MocafeStateMocafeState<-158794, 79405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12624916970.0;0.0;-2524983394.0;true
1015;MocafeStateMocafeState<-158994, 79505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12656717370.0;0.0;-2531343474.0;true
1016;MocafeStateMocafeState<-159194, 79605.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-12672638370.0;0.0;-2534527674.0;false
1017;MocafeStateMocafeState<-159194, 79605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12688557770.0;0.0;-2537711554.0;true
1018;MocafeStateMocafeState<-159394, 79705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12720438170.0;0.0;-2544087634.0;true
1019;MocafeStateMocafeState<-159594, 79805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12752358570.0;0.0;-2550471714.0;true
1020;MocafeStateMocafeState<-159794, 79905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12784318970.0;0.0;-2556863794.0;true
1021;MocafeStateMocafeState<-159994, 80005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12816319370.0;0.0;-2563263874.0;true
1022;MocafeStateMocafeState<-160194, 80105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12848359770.0;0.0;-2569671954.0;true
1023;MocafeStateMocafeState<-160394, 80205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12880440170.0;0.0;-2576088034.0;true
1024;MocafeStateMocafeState<-160594, 80305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12912560570.0;0.0;-2582512114.0;true
1025;MocafeStateMocafeState<-160794, 80405.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-12912562170.0;0.0;-2582512434.0;false
1026;MocafeStateMocafeState<-160594, 80305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12912560570.0;0.0;-2582512114.0;true
1027;MocafeStateMocafeState<-160794, 80405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12944720970.0;0.0;-2588944194.0;true
1028;MocafeStateMocafeState<-160994, 80505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-12976921370.0;0.0;-2595384274.0;true
1029;MocafeStateMocafeState<-161194, 80605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13009161770.0;0.0;-2601832354.0;true
1030;MocafeStateMocafeState<-161394, 80705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13041442170.0;0.0;-2608288434.0;true
1031;MocafeStateMocafeState<-161594, 80805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13073762570.0;0.0;-2614752514.0;true
1032;MocafeStateMocafeState<-161794, 80905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13106122970.0;0.0;-2621224594.0;true
1033;MocafeStateMocafeState<-161994, 81005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13138523370.0;0.0;-2627704674.0;true
1034;MocafeStateMocafeState<-162194, 81105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13170963770.0;0.0;-2634192754.0;true
1035;MocafeStateMocafeState<-162394, 81205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13203444170.0;0.0;-2640688834.0;true
1036;MocafeStateMocafeState<-162594, 81305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13235964570.0;0.0;-2647192914.0;true
1037;MocafeStateMocafeState<-162794, 81405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13268524970.0;0.0;-2653704994.0;true
1038;MocafeStateMocafeState<-162994, 81505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13301125370.0;0.0;-2660225074.0;true
1039;MocafeStateMocafeState<-163194, 81605.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-13301126970.0;0.0;-2660225394.0;false
1040;MocafeStateMocafeState<-162994, 81505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13301125370.0;0.0;-2660225074.0;true
1041;MocafeStateMocafeState<-163194, 81605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13333765770.0;0.0;-2666753154.0;true
1042;MocafeStateMocafeState<-163394, 81705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13366446170.0;0.0;-2673289234.0;true
1043;MocafeStateMocafeState<-163594, 81805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13399166570.0;0.0;-2679833314.0;true
1044;MocafeStateMocafeState<-163794, 81905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13431926970.0;0.0;-2686385394.0;true
1045;MocafeStateMocafeState<-163994, 82005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13464727370.0;0.0;-2692945474.0;true
1046;MocafeStateMocafeState<-164194, 82105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13497567770.0;0.0;-2699513554.0;true
1047;MocafeStateMocafeState<-164394, 82205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13530448170.0;0.0;-2706089634.0;true
1048;MocafeStateMocafeState<-164594, 82305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13563368570.0;0.0;-2712673714.0;true
1049;MocafeStateMocafeState<-164794, 82405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13596328970.0;0.0;-2719265794.0;true
1050;MocafeStateMocafeState<-164994, 82505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13629329370.0;0.0;-2725865874.0;true
1051;MocafeStateMocafeState<-165194, 82605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13662369770.0;0.0;-2732473954.0;true
1052;MocafeStateMocafeState<-165394, 82705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13695450170.0;0.0;-2739090034.0;true
1053;MocafeStateMocafeState<-165594, 82805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13728570570.0;0.0;-2745714114.0;true
1054;MocafeStateMocafeState<-165794, 82905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13761730970.0;0.0;-2752346194.0;true
1055;MocafeStateMocafeState<-165994, 83005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13794931370.0;0.0;-2758986274.0;true
1056;MocafeStateMocafeState<-166194, 83105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13828171770.0;0.0;-2765634354.0;true
1057;MocafeStateMocafeState<-166394, 83205.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-13828173370.0;0.0;-2765634674.0;false
1058;MocafeStateMocafeState<-166194, 83105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13828171770.0;0.0;-2765634354.0;true
1059;MocafeStateMocafeState<-166394, 83205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13861452170.0;0.0;-2772290434.0;true
1060;MocafeStateMocafeState<-166594, 83305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13894772570.0;0.0;-2778954514.0;true
1061;MocafeStateMocafeState<-166794, 83405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13928132970.0;0.0;-2785626594.0;true
1062;MocafeStateMocafeState<-166994, 83505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13961533370.0;0.0;-2792306674.0;true
1063;MocafeStateMocafeState<-167194, 83605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-13994973770.0;0.0;-2798994754.0;true
1064;MocafeStateMocafeState<-167394, 83705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14028454170.0;0.0;-2805690834.0;true
1065;MocafeStateMocafeState<-167594, 83805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14061974570.0;0.0;-2812394914.0;true
1066;MocafeStateMocafeState<-167794, 83905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14095534970.0;0.0;-2819106994.0;true
1067;MocafeStateMocafeState<-167994, 84005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14129135370.0;0.0;-2825827074.0;true
1068;MocafeStateMocafeState<-168194, 84105.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-14145956370.0;0.0;-2829191274.0;false
1069;MocafeStateMocafeState<-168194, 84105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14162775770.0;0.0;-2832555154.0;true
1070;MocafeStateMocafeState<-168394, 84205.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-14179616770.0;0.0;-2835923354.0;false
1071;MocafeStateMocafeState<-168394, 84205.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-14179616770.0;0.0;-2835923354.0;false
1072;MocafeStateMocafeState<-168394, 84205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14196456170.0;0.0;-2839291234.0;true
1073;MocafeStateMocafeState<-168594, 84305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14230176570.0;0.0;-2846035314.0;true
1074;MocafeStateMocafeState<-168794, 84405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14263936970.0;0.0;-2852787394.0;true
1075;MocafeStateMocafeState<-168994, 84505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14297737370.0;0.0;-2859547474.0;true
1076;MocafeStateMocafeState<-169194, 84605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14331577770.0;0.0;-2866315554.0;true
1077;MocafeStateMocafeState<-169394, 84705.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-14331579370.0;0.0;-2866315874.0;false
1078;MocafeStateMocafeState<-169194, 84605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14331577770.0;0.0;-2866315554.0;true
1079;MocafeStateMocafeState<-169394, 84705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14365458170.0;0.0;-2873091634.0;true
1080;MocafeStateMocafeState<-169594, 84805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14399378570.0;0.0;-2879875714.0;true
1081;MocafeStateMocafeState<-169794, 84905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14433338970.0;0.0;-2886667794.0;true
1082;MocafeStateMocafeState<-169994, 85005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14467339370.0;0.0;-2893467874.0;true
1083;MocafeStateMocafeState<-170194, 85105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14501379770.0;0.0;-2900275954.0;true
1084;MocafeStateMocafeState<-170394, 85205.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-14501381370.0;0.0;-2900276274.0;false
1085;MocafeStateMocafeState<-170194, 85105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14501379770.0;0.0;-2900275954.0;true
1086;MocafeStateMocafeState<-170394, 85205.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-14501381370.0;0.0;-2900276274.0;false
1087;MocafeStateMocafeState<-170194, 85105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14501379770.0;0.0;-2900275954.0;true
1088;MocafeStateMocafeState<-170394, 85205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14535460170.0;0.0;-2907092034.0;true
1089;MocafeStateMocafeState<-170594, 85305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14569580570.0;0.0;-2913916114.0;true
1090;MocafeStateMocafeState<-170794, 85405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14603740970.0;0.0;-2920748194.0;true
1091;MocafeStateMocafeState<-170994, 85505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14637941370.0;0.0;-2927588274.0;true
1092;MocafeStateMocafeState<-171194, 85605.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-14637942970.0;0.0;-2927588594.0;false
1093;MocafeStateMocafeState<-170994, 85505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14637941370.0;0.0;-2927588274.0;true
1094;MocafeStateMocafeState<-171194, 85605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14672181770.0;0.0;-2934436354.0;true
1095;MocafeStateMocafeState<-171394, 85705.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-14689322770.0;0.0;-2937864554.0;false
1096;MocafeStateMocafeState<-171394, 85705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14706462170.0;0.0;-2941292434.0;true
1097;MocafeStateMocafeState<-171594, 85805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14740782570.0;0.0;-2948156514.0;true
1098;MocafeStateMocafeState<-171794, 85905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14775142970.0;0.0;-2955028594.0;true
1099;MocafeStateMocafeState<-171994, 86005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14809543370.0;0.0;-2961908674.0;true
1100;MocafeStateMocafeState<-172194, 86105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14843983770.0;0.0;-2968796754.0;true
1101;MocafeStateMocafeState<-172394, 86205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14878464170.0;0.0;-2975692834.0;true
1102;MocafeStateMocafeState<-172594, 86305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14912984570.0;0.0;-2982596914.0;true
1103;MocafeStateMocafeState<-172794, 86405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14947544970.0;0.0;-2989508994.0;true
1104;MocafeStateMocafeState<-172994, 86505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-14982145370.0;0.0;-2996429074.0;true
1105;MocafeStateMocafeState<-173194, 86605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-15016785770.0;0.0;-3003357154.0;true
1106;MocafeStateMocafeState<-173394, 86705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-15051466170.0;0.0;-3010293234.0;true
1107;MocafeStateMocafeState<-173594, 86805.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-15051467770.0;0.0;-3010293554.0;false
1108;MocafeStateMocafeState<-173394, 86705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-15051466170.0;0.0;-3010293234.0;true
1109;MocafeStateMocafeState<-173594, 86805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-15086186570.0;0.0;-3017237314.0;true
1110;MocafeStateMocafeState<-173794, 86905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-15120946970.0;0.0;-3024189394.0;true
1111;MocafeStateMocafeState<-173994, 87005.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-15120948570.0;0.0;-3024189714.0;false
1112;MocafeStateMocafeState<-173794, 86905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-15120946970.0;0.0;-3024189394.0;true
1113;MocafeStateMocafeState<-173994, 87005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-15155747370.0;0.0;-3031149474.0;true
1114;MocafeStateMocafeState<-174194, 87105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-15190587770.0;0.0;-3038117554.0;true
1115;MocafeStateMocafeState<-174394, 87205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-15225468170.0;0.0;-3045093634.0;true
1116;MocafeStateMocafeState<-174594, 87305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-15260388570.0;0.0;-3052077714.0;true
1117;MocafeStateMocafeState<-174794, 87405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-15295348970.0;0.0;-3059069794.0;true
1118;MocafeStateMocafeState<-174994, 87505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-15330349370.0;0.0;-3066069874.0;true
1119;MocafeStateMocafeState<-175194, 87605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-15365389770.0;0.0;-3073077954.0;true
1120;MocafeStateMocafeState<-175394, 87705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-15400470170.0;0.0;-3080094034.0;true
1121;MocafeStateMocafeState<-175594, 87805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-15435590570.0;0.0;-3087118114.0;true
1122;MocafeStateMocafeState<-175794, 87905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-15470750970.0;0.0;-3094150194.0;true
1123;MocafeStateMocafeState<-175994, 88005.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-15488351970.0;0.0;-3097670394.0;false
